seqnames,start,end,width,strand,Conc,Conc_YAF,Conc_GFP,Fold,p.value,FDR,YAF_1,YAF_2,YAF_3,GFP_1,GFP_2,GFP_3
19,467340,472813,5474,*,7.60007220435414,6.97136720343114,8.03649344975908,-0.845630456306544,0.00404242209697931,0.00804199901223512,87.78,154.64,134.04,282.18,168.64,336.86
11,69414659,69421763,7105,*,7.83607839080158,7.51254253040832,8.10018364576629,-0.50654431577429,0.00404337803026539,0.00804307310002271,118.76,216.94,212.09,295.62,242.42,285.19
20,35135210,35137071,1862,*,5.48312016661499,5.81502905893082,5.05129301278419,0.688774688644855,0.00404415542643057,0.00804379185794055,49.05,58.34,61.5,35.51,29.86,34.1
2,43023340,43028447,5108,*,7.60684071182442,7.29998430742148,7.85973913351402,-0.475882617839575,0.00404477408994611,0.00804419478252528,111.02,187.49,174.25,232.27,224.85,239.73
11,119205836,119207550,1715,*,5.80504475060738,6.11995665575897,5.40162560388407,0.632498585283284,0.00404607499484967,0.00804595431757135,67.13,67.41,74.11,44.15,35.13,47.53
3,126923540,126929469,5930,*,7.73405386051322,7.94624722875207,7.48517807237149,0.473365882415489,0.00404813820966916,0.00804922925100625,185.89,288.31,265.71,168.92,177.42,191.16
7,141216252,141222075,5824,*,8.02561863670556,7.72562684667309,8.27384131823778,-0.486059273845133,0.00405431256387156,0.00806067716961424,160.07,262.82,212.09,322.49,272.28,333.76
11,1739645,1764742,25098,*,9.86808522607238,9.4507640828776,10.1913817742251,-0.65699630137899,0.00405708392873484,0.00806535769606484,487.96,905.72,705.66,1334.11,734.29,1439.39
6,43141463,43145382,3920,*,7.29899614204608,7.00590347540317,7.54248167982809,-0.460410144256279,0.00405800236071515,0.0080663540653615,100.69,142.17,142.71,188.12,186.21,184.96
X,120307827,120312021,4195,*,7.25683466156588,6.96312381567572,7.50074622045902,-0.489988852658898,0.00405860491238545,0.00806672239859648,113.6,149.54,111.17,173.72,159.86,209.76
16,46573181,46576879,3699,*,6.90380010871399,7.13162763861478,6.63312198644648,0.491627549315634,0.00406418818101698,0.00807698911426822,123.93,150.1,146.65,112.3,96.62,88.86
2,26626753,26638707,11955,*,9.09042841751254,8.83722155119924,9.30575995397188,-0.443984623342223,0.00406486384811037,0.00807750157010154,423.42,484.3,464.4,708.33,556.86,633.41
11,15707415,15708879,1465,*,6.04598759658513,5.72468772242926,6.30860303656957,-0.617749491046551,0.00407129250074488,0.00808944480132588,64.55,47.58,46.52,94.06,57.97,85.76
18,48827072,48845648,18577,*,9.26259785906243,8.97502521286243,9.50226553524307,-0.488051701617612,0.00407224121560476,0.00809049834768131,407.93,572.66,529.05,798.55,616.59,760.51
7,102450270,102452324,2055,*,6.39990389783432,6.07286494607311,6.66633551055249,-0.539198535102781,0.004077482513345,0.00810007906190905,64.55,75.9,61.5,102.7,96.62,105.4
21,33201869,33205094,3226,*,6.86142412372647,7.0961391339592,6.5809593343767,0.505988074356122,0.00408031418212971,0.00810487147674034,111.02,147.27,152.17,97.9,80.81,108.5
2,20445215,20448934,3720,*,6.7556472782666,7.00909968263588,6.44797390496199,0.523110362591286,0.00408721834573141,0.00811775141545359,126.51,149.54,110.38,85.42,77.29,99.2
7,44175871,44178615,2745,*,6.93154899717759,7.17670240188524,6.63603361067733,0.482718256994916,0.00409037217595384,0.00812316271982023,152.33,138.21,143.5,101.74,86.08,110.56
4,56098756,56101521,2766,*,6.89285648703602,7.11388016483364,6.63173614315587,0.491896208659204,0.00409078323282314,0.00812316271982023,123.93,137.08,154.54,93.1,112.43,91.96
4,184168358,184172607,4250,*,6.99122996099532,6.68022791282776,7.24693409272024,-0.50815602904614,0.00409397496287327,0.00812866570373102,85.2,118.38,104.08,179.48,121.21,154.99
20,31556572,31564412,7841,*,8.15798023651034,8.35960461429624,7.92352781323445,0.437802116197921,0.00409486050823267,0.00812958905377513,281.42,374.41,329.57,235.15,244.18,249.03
17,31553543,31563138,9596,*,8.69296566222746,8.41191004604159,8.9280939335453,-0.465694803420292,0.00409906993781437,0.00813711049468787,260.76,381.77,379.25,462.62,483.08,515.62
17,791160,797722,6563,*,8.20682461423231,7.93441478328771,8.43587666089826,-0.471916143142534,0.00410460922631361,0.00814727003822598,227.2,280.38,226.29,362.8,279.31,396.79
11,68001574,68046316,44743,*,10.7340491490378,10.3813260567193,11.0172543263031,-0.581491561330212,0.00411097246863334,0.00815906280013227,1022.4,1590.54,1388.46,2284.3,1570.46,2363.16
5,142673862,142676095,2234,*,6.42672115314581,6.69621587725206,6.09504801298962,0.611866278230103,0.00411790605914388,0.0081719849970672,56.8,129.71,124.58,71.98,59.73,73.36
22,30195394,30197180,1787,*,5.65153530745146,5.97312618686686,5.23705965886116,0.697890946734797,0.00412498047570288,0.00818518398201413,51.64,53.24,83.58,36.47,45.67,31
3,171959145,171961449,2305,*,6.25146443681069,6.51219745409235,5.93298155590057,0.612847645212975,0.00412569050159938,0.00818575271627883,59.38,116.68,97.77,62.39,70.27,50.63
21,39136564,39138544,1981,*,6.37396288797901,6.62179704245163,6.07453904298045,0.575775823582581,0.00412724028870605,0.00818798732699374,72.29,102.52,120.63,65.27,79.05,57.86
2,219306524,219310575,4052,*,7.11999329803367,6.80638046661204,7.3774574490193,-0.487017130308983,0.00413218291328366,0.00819695180202267,82.62,128.58,124.58,181.4,151.07,166.36
17,1106298,1113374,7077,*,8.58136193464418,8.21173201707207,8.8753432550922,-0.581888022855724,0.00414380724751351,0.00821916397971048,172.98,382.91,333.52,456.86,402.28,549.72
5,159095486,159107577,12092,*,8.80061114391805,8.55032568947278,9.01382769794649,-0.431179703392933,0.00414464245342477,0.00821916397971048,327.89,411.23,385.55,522.13,483.08,545.58
2,237455126,237457430,2305,*,6.15484930231827,6.42220163550151,5.82641998794383,0.58945238345586,0.00414465575121282,0.00821916397971048,64.55,99.69,93.04,61.43,50.94,57.86
3,171788947,171793085,4139,*,7.21231014332909,7.42940411717179,6.9566610240054,0.457341596566887,0.00414943143715729,0.00822779056149353,167.82,160.87,188.44,123.81,129.99,118.83
15,42118765,42124437,5673,*,8.21169915781852,7.97354795719824,8.41605137466217,-0.416422897495286,0.00415228550089677,0.00823260543419519,234.94,248.66,270.44,332.09,332.01,360.62
19,4227904,4231582,3679,*,7.30945459498266,7.034066434449,7.5406068062714,-0.469164291433174,0.00415596214837041,0.00823905006300708,118.76,142.74,131.67,181.4,158.1,219.06
1,35706940,35711050,4111,*,7.7498211590023,7.45722449712425,7.99296464973013,-0.476524698211705,0.0041694607374067,0.00826496303048125,136.84,209.01,181.34,280.26,214.31,269.69
5,172571360,172573106,1747,*,6.26732754801571,5.91023966115615,6.55333461943111,-0.577231743232368,0.00417030165310116,0.00826578243381226,51.64,65.71,63.08,98.86,70.27,112.63
16,50241208,50255695,14488,*,9.39850142373997,9.08905399430967,9.65315499641406,-0.514934243523315,0.00417552941278192,0.00827529575984755,405.34,675.75,552.71,783.19,757.12,875.2
18,8754865,8757434,2570,*,6.70048304843769,6.94084999345686,6.41190204052644,0.508406885265455,0.00418624544784904,0.0082956829892646,129.09,121.22,118.27,76.78,100.13,78.53
5,14945769,14947446,1678,*,5.48660437944055,5.01139962660068,5.84346407594975,-0.681729583208634,0.00418841346016366,0.00829912856670535,25.82,36.25,34.69,63.35,56.21,52.7
3,44103454,44105992,2539,*,6.01884063654283,6.29016302027053,5.68439061140517,0.606428606328159,0.00418959198869881,0.00830061302700494,59.38,81.57,93.83,49.91,52.7,51.66
17,82483804,82504480,20677,*,9.91383773409911,9.62974951172816,10.1510826804148,-0.488507722189744,0.0041906999216697,0.0083019573302224,691.93,887.6,797.13,1217.02,952.11,1242.03
5,134435474,134439735,4262,*,7.50863013717933,7.72515567833734,7.25376948691628,0.472888809049032,0.00419826593297881,0.00831609377892205,167.82,250.93,216.04,159.33,135.26,163.26
1,160188920,160193942,5023,*,7.82460068453864,7.57342092966059,8.03846545981706,-0.427770757439352,0.00420472497340853,0.00832803482336924,167.82,199.38,204.21,273.54,242.42,272.79
7,55031496,55035178,3683,*,6.58675990243418,6.83334351222626,6.28916153829258,0.5383532951751,0.00420655098695778,0.00833079801586302,105.85,127.45,108.81,61.43,84.32,88.86
3,195243810,195262193,18384,*,9.67665190343722,9.35308997971344,9.94077450146389,-0.537741438634792,0.00420891006161892,0.00833408275720615,482.8,802.63,676.49,1030.82,832.66,1084.96
1,31405193,31417889,12697,*,9.52612176729113,9.25060863006562,9.75736194423221,-0.473699929733977,0.00420907174475564,0.00833408275720615,516.36,658.19,652.84,926.2,741.31,928.94
X,74534290,74537508,3219,*,6.8819078998481,7.13694236473476,6.57189714994853,0.495355696056597,0.00421546886005996,0.00834589446713151,149.75,141.61,130.88,106.54,75.54,103.33
6,43757308,43776217,18910,*,9.88804709862123,9.56185551510317,10.1539168464985,-0.541501996339166,0.00421710075758401,0.00834827042252424,537.02,893.83,836.55,1183.42,1004.81,1229.63
15,44662546,44664517,1972,*,6.19799913909385,6.47185787565154,5.85968073272276,0.585325875607796,0.00421874052535006,0.00835066146990813,72.29,84.4,109.59,59.51,52.7,62
3,127819326,127824821,5496,*,7.23216077824811,6.92646800603379,7.48426923687458,-0.514030678429891,0.00421937512176357,0.0083510625746371,105.85,137.64,121.42,224.59,131.75,180.83
17,66914010,66916809,2800,*,6.93609052554869,6.61042431525297,7.20161163819973,-0.505037401315425,0.00422379453765162,0.00835816265929439,72.29,110.45,110.38,144.93,128.24,168.43
7,100099467,100114978,15512,*,9.03129611340831,8.72555965088435,9.28343425171226,-0.511457649337956,0.00422382709260364,0.00835816265929439,330.47,501.86,437.59,711.21,504.16,654.08
15,93024725,93039467,14743,*,9.3674777695941,9.09525669721635,9.5963964640901,-0.467493947323826,0.00422540190693427,0.00836042319790812,462.14,601.55,577.15,800.47,674.56,847.31
16,66647689,66654611,6923,*,7.84805832919344,8.04961507178719,7.61369740589216,0.417095507086429,0.00423473903844386,0.008378040301907,265.93,275.85,253.09,197.72,191.48,198.39
15,100110691,100117012,6322,*,7.97684044433905,7.70717057734766,8.20395386509431,-0.449245579153123,0.00423670796320708,0.00838107797530773,172.98,237.9,216.04,299.45,261.74,323.42
17,58360005,58373435,13431,*,9.34351268634566,9.09135570245725,9.5580850006825,-0.438356349698763,0.00425182119384852,0.00841011450180821,480.22,566.43,589.76,757.28,704.42,799.77
3,171186127,171188105,1979,*,5.38449503632234,5.72110524551911,4.9446503450816,0.712782106408953,0.0042549645421701,0.00841547104795647,51.64,49.85,56.77,26.87,38.65,26.87
10,112715882,112718226,2345,*,6.22569625484688,6.50431293423259,5.88007456715145,0.561587538526258,0.00425660940542617,0.00841786309688054,95.53,94.03,82.79,59.51,56.21,60.96
7,4705429,4708277,2849,*,6.33737391155879,6.60196388596115,6.01310931440311,0.590127891745148,0.00425832930144784,0.0084204030259682,64.55,121.22,105.65,70.06,54.46,69.23
3,196173595,196176183,2589,*,6.82158116040029,6.47925341611101,7.09805682455158,-0.522801248623234,0.00426379703097418,0.0084295138388685,61.96,100.82,104.86,144.93,114.18,151.9
17,43966149,43968323,2175,*,6.84255881015198,6.53561658034934,7.09551545438325,-0.514889534682532,0.00426380881551208,0.0084295138388685,80.04,85.53,112.75,144.93,112.43,152.93
15,66062777,66085693,22917,*,9.96067792528697,9.6628303996429,10.2074323802182,-0.504456547917826,0.00426513399566653,0.00843127152742546,632.54,919.32,879.91,1276.52,1052.24,1218.26
1,22962119,22965803,3685,*,7.42234220591061,7.08842153956461,7.69331663188713,-0.522216517042082,0.0042666108508684,0.00843332865554021,92.95,167.1,148.23,226.51,159.86,234.56
15,101010901,101018593,7693,*,8.06832774198252,7.81510348438742,8.28367184692798,-0.443810824579687,0.00427094887279463,0.00844104013062141,211.71,248.66,215.25,327.29,263.5,344.09
19,5577657,5580155,2499,*,6.8840624155373,6.54927047219643,7.15560943626084,-0.5264984809295,0.00427266810751994,0.00844357482599234,69.71,108.75,102.5,154.53,108.91,164.29
15,85028912,85032312,3401,*,6.89685941880367,7.13136748681232,6.61669033401874,0.485305104321346,0.00427954971879869,0.0084563097622174,142,128.01,150.59,90.22,101.89,102.3
2,60756089,60757416,1328,*,5.51122017277511,5.83365276864198,5.09534144628633,0.687534977788986,0.0042832290511229,0.00846246745215458,46.47,66.27,58.35,31.67,31.62,39.27
1,17723223,17727352,4130,*,7.34933214167861,7.08282410961024,7.57420061401882,-0.460971649469939,0.00428354143106526,0.00846246745215458,123.93,145.57,137.19,202.52,156.34,212.86
1,175148571,175152492,3922,*,7.02999836483731,6.7589575333111,7.25808257960188,-0.47756299634396,0.00429407099867885,0.00848240263793381,105.85,114.99,104.08,153.57,129.99,175.66
10,698472,700665,2194,*,6.22016552529141,5.76348886122811,6.56651220372307,-0.633967122893324,0.00429624223730694,0.0084858245988818,28.4,73.07,61.5,105.58,70.27,108.5
10,70402073,70406174,4102,*,7.3689421061402,7.57162324034705,7.13305874254648,0.448716411088093,0.00429707725304511,0.00848612211735678,167.82,193.15,209.73,130.53,151.07,139.5
3,46359501,46362705,3205,*,6.74802458813466,6.97194859194332,6.48284323157113,0.515412658757119,0.00429727075616422,0.00848612211735678,103.27,131.41,141.92,85.42,105.4,77.5
14,73723615,73726459,2845,*,6.68806387587384,6.94571759670782,6.37416936738287,0.526654690876118,0.00430236390934894,0.00849531217030366,108.44,129.71,131.67,94.06,59.73,95.06
7,129611367,129613376,2010,*,5.66447891289736,5.97030851238681,5.27587936746859,0.681532454612471,0.00430305796846996,0.00849581492079551,43.89,82.7,61.5,39.35,38.65,38.23
6,90406206,90407328,1123,*,5.60846834068306,5.9326669060299,5.18963876543424,0.673223207944783,0.00430936637775467,0.00850740122343828,54.22,69.1,59.92,45.11,33.38,31
8,22737432,22749579,12148,*,9.07631741625533,8.75695366273119,9.3376397254358,-0.529883120074918,0.00431300731173297,0.0085133820204917,327.89,520.55,449.42,703.53,505.92,731.58
11,113906282,113909346,3065,*,6.62088836459121,6.33899594837638,6.85660145411126,-0.522318492256414,0.00431327661980635,0.0085133820204917,95.53,78.73,68.6,101.74,122.97,122.96
16,56823488,56824751,1264,*,5.92683040165272,6.25589004330868,5.49982808785155,0.639941046004977,0.00431858764317351,0.00852299457997891,95.53,65.14,68.6,48.95,52.7,34.1
1,50347332,50350603,3272,*,6.76260632237277,6.48851392038621,6.99284573989862,-0.488432746286496,0.00432275416447528,0.00853034666344805,90.36,84.4,94.61,132.45,119.45,130.2
10,71228684,71275835,47152,*,11.2338751672642,10.9031665247382,11.5027337223239,-0.553228445476106,0.00432493255647158,0.00853377435336447,1494.87,2211.34,2038.94,3079.01,2371.5,3254.89
1,110512454,110514817,2364,*,6.24409043662904,5.87117933219513,6.54013932156858,-0.584284472719758,0.00433146176545519,0.00854578531600624,46.47,66.84,62.29,109.42,68.51,101.26
7,68677358,68681701,4344,*,6.88513812849801,7.10787670808184,6.62161896154017,0.494618911903427,0.00433271615765125,0.00854738790570118,111.02,142.74,160.06,102.7,96.62,96.1
4,144646084,144647917,1834,*,6.06813994402316,5.69768802873395,6.36263994737588,-0.580171113852925,0.00433453842243488,0.00855011032761285,43.89,52.68,59.13,83.5,75.54,87.83
8,73419361,73421547,2187,*,6.51363630604764,6.75971638612418,6.2167718707295,0.519170132941006,0.00434039696625124,0.00856079315940983,108.44,107.06,109.59,71.02,80.81,71.3
1,54493596,54502875,9280,*,8.30191186183179,8.02324602587345,8.53536679884265,-0.475678698573318,0.00434524312692446,0.00856947723888917,222.04,273.02,285.42,395.43,289.85,427.79
7,28173687,28176467,2781,*,5.80655755353555,6.1247533578716,5.39771916161426,0.696539704832502,0.00434572240915578,0.00856954827990704,74.87,75.34,59.13,29.75,66.75,29.97
11,66981119,66990187,9069,*,9.13126786437247,8.8364631286847,9.37593252753006,-0.494549006237039,0.0043466333784056,0.00857047048492764,348.54,510.35,512.49,691.05,572.67,729.51
7,30162315,30174962,12648,*,8.92992300367805,9.14522008166175,8.67676381643872,0.461555504931448,0.00435037903621173,0.00857698122650228,449.24,620.24,629.18,405.99,432.14,389.55
5,67352986,67354623,1638,*,6.58151617496272,6.21612582190404,6.87281464547596,-0.540212160507462,0.00435632606850204,0.00858783031328133,56.8,74.77,91.46,108.46,138.78,104.36
2,96796960,96803385,6426,*,7.94127864628445,7.59676168409063,8.21917816884945,-0.545140947211498,0.00435767409078059,0.00858961186756332,129.09,249.8,201.84,338.81,226.61,328.59
11,113161797,113165864,4068,*,7.15854815786563,7.36593411339604,6.9162639744043,0.457615676097821,0.00436461487156561,0.00860241607829319,144.58,174.46,175.82,121.89,124.72,115.73
1,11678895,11682737,3843,*,6.75075235064065,6.44625064142821,7.00205111515204,-0.508686230318312,0.00436777510114297,0.00860776717944924,82.62,98.56,80.42,118.05,117.7,148.8
15,73369502,73371700,2199,*,6.70180167453294,6.42246526791965,6.93572662377231,-0.522732568508153,0.00437002939958131,0.00861133201326118,92.95,85.53,78.85,143.97,93.1,130.2
1,28163267,28164892,1626,*,6.28170604092322,5.89787269049191,6.58458246116935,-0.585095187453575,0.0043709438489491,0.00861225615896179,49.05,50.98,78.85,91.18,108.91,87.83
7,155201525,155238667,37143,*,10.8983840797186,10.5661625003857,11.1682402319655,-0.554126301546939,0.00437177739886036,0.00861302073292238,1154.07,1842.6,1551.67,2443.63,1941.12,2519.18
1,9625850,9632794,6945,*,8.27643274968879,7.63200830347581,8.72030673852951,-0.855138328030803,0.0043730224947989,0.00861459587242175,121.35,235.64,238.11,489.49,288.09,487.72
1,119079552,119084298,4747,*,7.69581292780745,7.94051248735475,7.40095747088042,0.506350164263349,0.00437459855559879,0.00861682260574543,278.84,205.05,253.09,125.73,210.8,170.49
10,46282065,46285665,3601,*,7.53707359755876,7.27536396953506,7.75851900368183,-0.456130589764665,0.0043752938622323,0.00861731420522994,147.16,169.36,148.23,209.23,186.21,254.19
19,49670652,49675166,4515,*,6.86659052649717,6.54922899476179,7.1265725067727,-0.52021592373096,0.00437751457356928,0.00862080974338543,77.45,92.33,111.17,136.29,112.43,170.49
X,152635880,152643591,7712,*,7.82330582494415,7.53643417930596,8.0624868900715,-0.482765436575434,0.00438901453145573,0.00864257668941064,154.91,203.35,198.69,284.1,203.77,314.12
8,11768649,11772932,4284,*,6.81443158257379,6.47581435771001,7.08848577530522,-0.51210841210913,0.00439558422151202,0.00865463181123249,69.71,112.15,85.15,137.25,138.78,132.26
22,45536884,45545004,8121,*,8.11524526105715,7.83438934379451,8.35023388268788,-0.458313329941926,0.00440482616429958,0.00867194544138531,172.98,259.43,252.3,344.57,298.63,335.82
9,84990364,84994008,3645,*,7.23980052294661,6.93580917280507,7.49075199742925,-0.470903654986328,0.00441246733884507,0.00868610437449258,92.95,130.85,143.5,166.04,184.45,189.09
3,59236907,59238268,1362,*,4.97633413839448,5.35741492077043,4.45697749776605,0.803947518267787,0.00441625486032076,0.00869153820864309,28.4,54.38,40.21,22.08,21.08,22.73
11,122789325,122792446,3122,*,6.53764653785774,6.80206279370526,6.21364318308013,0.527515896817359,0.00441640399059389,0.00869153820864309,108.44,106.49,119.84,85.42,59.73,77.5
19,7292761,7295881,3121,*,6.83946592885441,6.50273685298334,7.11228396336941,-0.533561882196012,0.00441657639071586,0.00869153820864309,69.71,105.36,96.98,143.01,103.64,168.43
2,119745825,119749825,4001,*,7.37466838303457,7.5753158696689,7.14153656360886,0.448907730151084,0.00442283089380603,0.00870296078065668,160.07,207.88,204.21,137.25,145.8,140.53
6,30258375,30265370,6996,*,8.41733496818334,8.15961804522956,8.63591715205415,-0.436987699272989,0.00442622844044276,0.0087087598655689,242.69,323.43,291.73,427.11,365.39,400.92
5,59125527,59128084,2558,*,6.07896240303625,6.34913313702874,5.74626318862529,0.583823532557079,0.0044267014003049,0.00870880412863484,74.87,90.06,79.63,47.99,56.21,56.83
20,41232281,41235012,2732,*,6.43908552387754,6.71140433856269,6.10311781501101,0.557941516888888,0.0044296062801085,0.00871363229683941,92.95,96.86,124.58,69.1,54.46,82.66
1,25519292,25525620,6329,*,8.00732737546658,7.74291708994269,8.23070176526745,-0.46160243037624,0.004434751257396,0.00872286560781736,196.22,224.87,221.56,323.45,233.64,344.09
1,30703557,30736377,32821,*,10.414528628048,10.0967775568858,10.6747716175078,-0.534445644768403,0.00444100304416624,0.00873427384057639,872.65,1245.58,1166.91,1712.27,1324.53,1867.17
1,51988572,51993124,4553,*,7.50374209798853,7.2555430968781,7.71544361667423,-0.443797691103372,0.00445194283241085,0.00875489886878231,152.33,166.53,139.56,229.39,186.21,214.93
11,118655664,118664849,9186,*,8.71191633619882,8.42858974407736,8.94863039585917,-0.479540715122746,0.00446102962907514,0.00877141346047579,281.42,384.04,368.21,531.72,398.76,551.78
11,129637488,129640774,3287,*,6.61879254997303,6.89243937280759,6.28079800718871,0.58895781482668,0.00446124805032113,0.00877141346047579,129.09,101.96,125.36,64.31,114.18,54.76
X,153917701,153929924,12224,*,8.77158077259734,8.43097919927567,9.04693122408438,-0.562104467176043,0.00446837189562389,0.00878452652614366,281.42,407.83,346.13,606.59,347.82,632.38
1,27868808,27870223,1416,*,6.07287439529188,5.64452223060922,6.40273270275867,-0.626761456095399,0.00447015938179984,0.00878714705931228,36.15,67.41,46.52,97.9,65,90.93
3,52243851,52250450,6600,*,8.1212994819624,7.85583426542827,8.34542569250243,-0.45065365713875,0.00447565385479875,0.00879705327112893,196.22,254.33,244.42,362.8,274.04,338.92
15,88683474,88687448,3975,*,7.27405764695715,6.9486739952146,7.53939116769791,-0.493655599201202,0.00447639447125688,0.00879761454842017,82.62,148.4,139.56,186.2,170.4,201.49
11,69206822,69211183,4362,*,7.4098128135745,7.09793153714136,7.66611025909496,-0.535800756270827,0.00448012542738413,0.00880405213332154,126.51,147.27,137.19,238.99,126.48,243.86
11,113549596,113551375,1780,*,6.06255763119469,6.38602084661456,5.64495796217924,0.612431915878751,0.00448513848672095,0.00881300765969876,87.78,82.7,80.42,62.39,29.86,57.86
11,13134611,13136692,2082,*,6.74985721701311,7.02778039799668,6.40530383307125,0.532874081802408,0.00449323595042839,0.00882802140545042,142,113.85,135.61,82.54,63.24,108.5
10,97111083,97112665,1583,*,5.876621532472,5.47330657714293,6.19147010640117,-0.611958958178236,0.00449533749095476,0.00883125289224961,36.15,45.88,51.25,82.54,68.51,68.2
2,238507693,238512569,4877,*,7.34519789532623,7.55877225989157,7.09441891575159,0.455843344034383,0.00449794224680805,0.00883547220661857,167.82,214.11,183.71,138.21,122.97,148.8
1,77412127,77413881,1755,*,6.49398316795223,6.75799181905962,6.17059247047397,0.571673996394296,0.00450088497779819,0.00884035449311922,82.62,102.52,139.56,64.31,65,86.8
14,72641934,72645199,3266,*,6.2453690641181,6.51660306970918,5.91105352184838,0.596073289835999,0.00450199747954613,0.0088416413319855,72.29,113.29,89.1,49.91,56.21,74.4
3,46558020,46559615,1596,*,5.79211519432128,6.12874922691481,5.35222969467491,0.657912510995046,0.0045056618884001,0.00884793918623049,72.29,57.21,80.42,36.47,33.38,52.7
6,52661442,52666585,5144,*,7.11628689231184,7.32908522917443,6.86657791242431,0.482986087610757,0.00450654824992433,0.0088487809583371,123.93,185.79,172.67,122.85,117.7,109.53
2,28691590,28694134,2545,*,6.57688241761266,6.8188988994949,6.28591800265936,0.535663099761883,0.00450731099357914,0.00884937985567844,85.2,129.71,123.79,77.74,68.51,87.83
20,33693435,33694978,1544,*,6.13493121413287,5.71941200524591,6.45714825760044,-0.626227442750492,0.00451327656643956,0.00886019251208123,41.31,70.24,46.52,95.98,63.24,104.36
6,163404293,163406737,2445,*,6.22575355018226,6.51304461325504,5.86665819607832,0.580268846121515,0.00452025304642054,0.00887298732322554,85.2,81.57,107.23,70.06,49.19,55.8
17,43846134,43850522,4389,*,7.88121365153038,7.61538643279769,8.10559763435353,-0.460071940720304,0.00452182448532789,0.00887517084008569,180.73,221.47,186.07,282.18,224.85,319.29
15,67830456,67841667,11212,*,8.81537186517252,8.52803918150418,9.05487301250945,-0.478453992774328,0.0045256480977251,0.00888177389841837,281.42,441.25,384.76,562.44,481.33,551.78
15,69507976,69509987,2012,*,6.63917517097107,6.86500416049816,6.37131577544147,0.528515889035131,0.00452875833173712,0.00888697572345449,92.95,127.45,129.31,74.86,100.13,73.36
17,51362099,51367059,4961,*,7.63509937990535,7.84690682962097,7.3867546635728,0.429108563954567,0.00453255360457276,0.00889352063708567,240.11,220.34,230.23,155.49,161.61,184.96
5,154541698,154547349,5652,*,8.11644322147284,7.85689950791866,8.33633711004068,-0.436342714559147,0.00454432159600174,0.00891570625284165,214.29,236.77,244.42,298.5,377.68,293.46
7,50465913,50469154,3242,*,7.2724968432996,7.02645643586408,7.48262695569003,-0.449561907862488,0.00454483778399182,0.00891581419359857,134.25,125.18,131.67,201.56,168.64,166.36
17,75678560,75681939,3380,*,7.34184400238512,7.5688142143635,7.07237618794534,0.471664494721387,0.00454666623155591,0.00891849617031965,167.82,195.98,205.79,134.37,107.16,162.23
22,18053935,18059392,5458,*,6.97431856063825,7.22668005648183,6.66825323079115,0.555469753586852,0.00455399204875569,0.00893195985376826,95.53,179.56,174.25,125.73,84.32,95.06
8,19385495,19386781,1287,*,5.84831363738396,6.1578376913896,5.45371544794919,0.651747265381355,0.00456120108724738,0.00894519178532701,77.45,59.48,77.27,34.55,59.73,37.2
2,218805385,218806843,1459,*,5.65522951555627,6.02387038967624,5.1588104645334,0.736875105057606,0.0045739786327459,0.00896934059304965,64.55,58.91,71.75,53.75,36.89,16.53
3,183547864,183549311,1448,*,7.11551224142254,7.35811039727004,6.82370577788232,0.473560015994323,0.00457956801094944,0.00897939029976527,183.31,143.31,165.57,105.58,107.16,127.1
2,160213404,160215307,1904,*,6.21721876158059,6.48574046755805,5.88702038381305,0.634122279040514,0.00458553647769061,0.00899018119087239,49.05,107.06,112.75,47.03,68.51,62
9,121597808,121614051,16244,*,9.25353550765179,8.98557500257797,9.47943630158823,-0.461929977323982,0.00459443693876822,0.00900671763711276,438.91,559.07,522.74,803.35,614.83,723.31
2,27279996,27285156,5161,*,7.44779585881864,7.16252908192269,7.68586136801507,-0.46267945552452,0.00460128234389563,0.00901922250375486,113.6,160.87,155.33,233.23,180.94,203.56
17,78860284,78863877,3594,*,7.0050517481562,7.21654116925876,6.75714442509392,0.476964209374891,0.00460410076357524,0.00902383212309409,121.35,156.9,167.94,104.62,112.43,107.46
11,121412309,121421931,9623,*,7.83070092772941,8.02511355329375,7.6059484025484,0.421800778944421,0.00461103462186714,0.00903650606635148,232.36,278.68,270.44,186.2,196.75,201.49
19,30681269,30683755,2487,*,6.61893190897846,6.32040597433644,6.86615128364468,-0.505918966350866,0.00461214658905345,0.00903776910664609,74.87,74.2,90.67,122.85,112.43,114.7
1,212455031,212465876,10846,*,8.44123269613493,8.17945253121428,8.66272856304044,-0.445786742121822,0.00461282510864365,0.00903818261127066,245.27,313.8,310.65,405.99,353.09,456.72
1,116514911,116517654,2744,*,6.84060293982852,7.05935626001733,6.5826479033302,0.503064132219993,0.00461412311855419,0.00903954103572428,103.27,147.84,149.02,85.42,101.89,100.23
15,71571971,71576656,4686,*,7.37722171638237,7.58539441620095,7.13386236068719,0.462046825441201,0.00461445354996963,0.00903954103572428,167.82,185.22,223.13,124.77,158.1,138.46
2,237864220,237866763,2544,*,7.02961111286176,7.26520384476022,6.74789098040362,0.474835930094565,0.00461502462172257,0.00903974377018869,154.91,155.2,151.38,127.65,96.62,98.16
1,111196417,111206129,9713,*,8.46022686551531,8.18805340934593,8.68911191590944,-0.462288169490635,0.00462595343445615,0.00906023277766596,250.44,339.86,284.63,409.83,353.09,475.32
3,186925452,186934528,9077,*,9.03342699443798,8.77694455521414,9.25112115466729,-0.444440627932386,0.00462769236066888,0.00906272046280505,387.27,472.97,455.73,612.35,535.78,679.91
