"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007162","negative regulation of cell adhesion","39/1386","308/18903",0.000589549362762402,0.0126207233954322,0.0102809134488742,"6695/9448/2737/861/9314/5295/9037/56477/1600/4763/5788/9404/25/23189/5747/9723/102/1493/5270/54828/83700/5921/3958/80380/7045/3146/4070/23603/81/2651/55824/6469/11314/23513/100126351/23654/3965/398/441478",39
"GO:0006813","potassium ion transport","33/1386","247/18903",0.000593232439441491,0.0126278468179615,0.0102867162296015,"4734/4544/476/288/3778/3763/51719/3759/4905/845/6616/196527/6507/6558/3688/27133/9722/27347/84561/3772/3780/3785/3786/30818/478/51083/51305/3768/3784/3249/3757/11194/57582",33
"GO:0061138","morphogenesis of a branching epithelium","27/1386","188/18903",0.000594251614962896,0.0126278468179615,0.0102867162296015,"10512/4233/374/8829/2737/8626/6789/9955/25/7052/367/9723/3791/79977/2131/23213/7849/4070/7490/9353/5087/340419/1435/4041/5076/6469/441478",27
"GO:1902904","negative regulation of supramolecular fiber organization","25/1386","169/18903",0.00059965224114936,0.0126599210936547,0.0103128441179963,"6711/4233/136319/7114/5295/324/55604/23189/4131/10565/4281/23332/29766/5203/1859/2258/4070/9353/51571/80206/10297/114822/50944/85358/256949",25
"GO:0090090","negative regulation of canonical Wnt signaling pathway","22/1386","141/18903",0.000600141588176712,0.0126599210936547,0.0103128441179963,"6788/1500/2737/6789/267/324/8321/25937/6934/4163/7088/26524/261734/9368/10297/1482/7089/6469/79816/7481/147111/85409",22
"GO:0043062","extracellular structure organization","40/1386","319/18903",0.000613999874714211,0.0129051610030841,0.0105126179506092,"858/302/4643/4316/861/2824/4763/57188/3915/25/102/84168/84947/79875/7042/92949/23332/3569/3688/2131/23213/7045/25890/4921/7490/3690/7373/4088/9508/23127/11173/2264/4320/64094/11093/91522/5345/84628/80781/3249",40
"GO:0051051","negative regulation of transport","55/1386","479/18903",0.000617589458201183,0.0129335763347929,0.0105357652423108,"4734/4544/302/2171/10550/9474/288/10079/344901/2697/2824/817/8301/4763/961/51719/29969/4131/5270/11252/845/948/3958/5581/3624/3146/27347/3690/9711/130507/2669/3553/64111/805/2859/79651/41/9368/6469/11314/1020/151/3625/10347/54550/5657/1636/124935/3965/7200/1409/20/3757/11255/338440",55
"GO:0097120","receptor localization to synapse","12/1386","56/18903",0.000624416900712678,0.0129824808853212,0.0105756031688293,"22871/56899/102/27020/6616/8766/5590/23513/4884/59284/27065/10815",12
"GO:2000630","positive regulation of miRNA metabolic process","12/1386","56/18903",0.000624416900712678,0.0129824808853212,0.0105756031688293,"57591/2113/2908/9314/3725/7042/6774/7003/657/7490/4088/10984",12
"GO:1901184","regulation of ERBB signaling pathway","15/1386","80/18903",0.000630347628174399,0.0130588146625377,0.0106377851002607,"374/54206/685/8412/79628/255324/57142/1956/356/79651/57732/55658/5148/9001/5753",15
"GO:0001767","establishment of lymphocyte polarity","6/1386","16/18903",0.00064810693151036,0.0132838938444322,0.0108211358889356,"25/1794/56603/4627/10758/23513",6
"GO:0048532","anatomical structure arrangement","6/1386","16/18903",0.00064810693151036,0.0132838938444322,0.0108211358889356,"8828/8829/1600/657/1959/5076",6
"GO:0090030","regulation of steroid hormone biosynthetic process","6/1386","16/18903",0.00064810693151036,0.0132838938444322,0.0108211358889356,"476/3480/2908/653/5447/1609",6
"GO:0030041","actin filament polymerization","25/1386","170/18903",0.000655162417410396,0.0133810557336823,0.0109002845195339,"6711/10602/136319/7114/342184/25/55604/23189/10565/5921/5581/29766/51429/9353/51571/80206/1729/55243/2475/10458/9051/79778/23580/246/256949",25
"GO:0120032","regulation of plasma membrane bounded cell projection assembly","28/1386","199/18903",0.000661967109312301,0.0134585926968871,0.0109634465731517,"22871/51196/57451/8829/10602/27067/9474/5295/324/23189/4651/54828/2150/4070/23603/153241/2909/26053/9353/6101/2475/9696/3064/23580/64787/9001/5064/375790",28
"GO:1901890","positive regulation of cell junction assembly","18/1386","106/18903",0.000663934732551189,0.0134585926968871,0.0109634465731517,"22871/8829/27067/3556/9448/9076/342184/25/3791/7010/4088/627/27286/4915/261734/575/94030/375790",18
"GO:0031943","regulation of glucocorticoid metabolic process","5/1386","11/18903",0.000668272682354084,0.0134585926968871,0.0109634465731517,"476/2908/653/51083/1609",5
"GO:0072205","metanephric collecting duct development","5/1386","11/18903",0.000668272682354084,0.0134585926968871,0.0109634465731517,"231/7849/5076/7477/6469",5
"GO:0032878","regulation of establishment or maintenance of cell polarity","8/1386","28/18903",0.000674670057745143,0.0135402532422463,0.0110299677203729,"25/23189/10565/22902/54828/57698/7010/51571",8
"GO:0045229","external encapsulating structure organization","40/1386","321/18903",0.000694845698014947,0.0138969139602989,0.0113205055808445,"858/302/4643/4316/861/2824/4763/57188/3915/25/102/84168/84947/79875/7042/92949/23332/3569/3688/2131/23213/7045/25890/4921/7490/3690/7373/4088/9508/23127/11173/2264/4320/64094/11093/91522/5345/84628/80781/3249",40
"GO:0007043","cell-cell junction assembly","23/1386","152/18903",0.000708226524250188,0.0141156872764348,0.0114987195752127,"1500/2697/324/9076/5583/7414/1009/83700/56288/79977/23136/84612/10686/3553/5578/1006/23396/261734/79778/1636/9080/7481/11187",23
"GO:0007265","Ras protein signal transduction","43/1386","353/18903",0.00071786681888474,0.0142586605263017,0.0116151864021394,"51196/4233/8829/10602/9448/399/4853/3725/11214/5516/4763/25/5912/2889/23189/23365/79109/10565/64283/11069/7042/5921/57698/2150/3688/9411/2909/157285/26053/6016/4983/1435/65979/2859/23263/23580/221002/64787/57449/255426/9922/221938/398",43
"GO:0035137","hindlimb morphogenesis","9/1386","35/18903",0.000735529395874207,0.0145594517402497,0.0118602126450805,"3899/8626/342184/5915/657/340419/6469/9496/7473",9
"GO:0032963","collagen metabolic process","18/1386","107/18903",0.000744571616240488,0.0146881363203755,0.0119650398399271,"55214/4316/861/54206/3624/3569/3688/4921/5467/9508/3066/4880/114757/5184/4320/5345/57333/5657",18
"GO:0030832","regulation of actin filament length","24/1386","162/18903",0.000747404822176643,0.0146938771162619,0.0119697163250846,"6711/10602/136319/7114/9037/342184/55604/23189/10565/5921/2150/5581/29766/51429/2909/9353/51571/80206/55243/2475/10458/23580/246/256949",24
"GO:0015800","acidic amino acid transport","13/1386","65/18903",0.000756096333420467,0.0147455084845876,0.012011775532974,"6506/10165/10550/2697/55144/4763/6507/6558/3688/4915/9368/7200/11255",13
"GO:0050771","negative regulation of axonogenesis","13/1386","65/18903",0.000756096333420467,0.0147455084845876,0.012011775532974,"10512/8829/9037/1600/57609/9723/22902/2258/57142/10371/54910/1020/7473",13
"GO:0032412","regulation of ion transmembrane transporter activity","36/1386","281/18903",0.000757684432512546,0.0147455084845876,0.012011775532974,"81671/22871/4734/7402/4544/10768/288/7114/817/51719/154043/845/5581/5142/5144/3688/2258/9722/27347/81/56704/2669/805/2859/9368/57338/51083/3064/50944/85358/1020/59284/9001/3784/440829/338440",36
"GO:0055001","muscle cell development","27/1386","191/18903",0.000761299881350075,0.0147661520610853,0.0120285919084383,"92737/9734/858/26509/9474/11214/27086/4205/27302/29766/3688/657/81/79810/1827/80206/64754/7168/2475/10398/5339/1482/6497/6261/11155/84033/7140",27
"GO:0060491","regulation of cell projection assembly","28/1386","201/18903",0.000776272729215366,0.015006208611588,0.0122241433472288,"22871/51196/57451/8829/10602/27067/9474/5295/324/23189/4651/54828/2150/4070/23603/153241/2909/26053/9353/6101/2475/9696/3064/23580/64787/9001/5064/375790",28
"GO:1903829","positive regulation of protein localization","52/1386","451/18903",0.000780312604116619,0.0150340228393135,0.0122468009761882,"6711/2737/288/5295/324/51496/25937/79899/4739/2181/5583/11143/4926/22902/54828/4478/5780/7042/2150/3958/5581/27020/6934/23255/64328/3688/83666/57142/153241/5467/22885/4088/79971/493/90550/111240474/1956/3553/5590/55107/9696/79778/6469/1020/27237/10347/54550/340146/7200/22994/85409/11156",52
"GO:0048017","inositol lipid-mediated signaling","26/1386","182/18903",0.000805629108120425,0.015470220082844,0.0126021297451396,"57624/51196/4734/3480/5295/4763/79899/3606/5747/9723/1411/5270/3791/7042/388121/2150/4916/23236/7010/5467/1956/4915/23396/4920/9368/54923",26
"GO:0007520","myoblast fusion","11/1386","50/18903",0.000824655052223372,0.0156840405302035,0.0127763091042798,"26509/8038/824/1794/3688/4627/85461/405754/92304/8912/575",11
"GO:1990573","potassium ion import across plasma membrane","11/1386","50/18903",0.000824655052223372,0.0156840405302035,0.0127763091042798,"476/3763/3759/6558/84561/3772/478/51305/3768/3784/3757",11
"GO:0060395","SMAD protein signal transduction","15/1386","82/18903",0.000824904553837692,0.0156840405302035,0.0127763091042798,"6711/9863/3725/25937/57552/3694/7042/27302/3624/653/9688/657/4088/3625/6497",15
"GO:0021987","cerebral cortex development","19/1386","117/18903",0.000840331772617334,0.0159249758876334,0.0129725764242186,"55122/2737/114327/1600/4763/22903/5048/23236/2258/57142/153241/10579/9353/1956/4915/478/1020/83696/10460",19
"GO:0044380","protein localization to cytoskeleton","12/1386","58/18903",0.000870504969998338,0.0164249671512861,0.0133798721667643,"29887/9851/324/26005/25/4926/4281/9419/55125/1729/22994/55722",12
"GO:0099068","postsynapse assembly","8/1386","29/18903",0.000872398774298417,0.0164249671512861,0.0133798721667643,"22871/3556/4916/9379/85358/4884/84628/94030",8
"GO:0010812","negative regulation of cell-substrate adhesion","13/1386","66/18903",0.000879393532989577,0.0165029046125966,0.0134433604684292,"6695/9448/5295/4763/23189/9723/54828/5921/4070/23603/81/2651/100126351",13
"GO:0021915","neural tube development","24/1386","164/18903",0.000891896596577501,0.0166833732304788,0.0135903712365565,"6788/10512/2737/6789/26005/4763/8321/25/55626/4082/7042/653/79977/2909/2019/25902/65979/27443/5076/6469/23513/54910/6497/23654",24
"GO:0032386","regulation of intracellular transport","41/1386","336/18903",0.000911062299528311,0.0169869035202375,0.0138376287463163,"4734/302/5784/2737/288/10079/5295/51496/4763/79899/5770/23286/29969/4131/4926/22902/54828/4478/948/4659/6934/79628/23255/64328/55677/22885/4088/111240474/3553/128637/5605/79778/6469/1020/53407/340146/9001/22994/1409/9024/20",41
"GO:0030336","negative regulation of cell migration","44/1386","368/18903",0.000921730371967032,0.0171264931841924,0.0139513392848101,"9314/9863/2697/56477/4763/4739/5912/57522/23189/7414/6774/11057/27302/23332/653/22998/23613/4163/23236/51742/657/23213/3146/4070/23603/5467/493/9353/3066/57413/7168/1602/114757/23309/9368/25855/6469/11314/1800/619552/575/7481/57152/83481",44
"GO:0021953","central nervous system neuron differentiation","25/1386","174/18903",0.000924475064613844,0.0171264931841924,0.0139513392848101,"8828/6695/8829/136319/2737/57688/4781/9723/1009/5048/3624/657/9201/54149/2909/9353/4983/4915/10660/26038/6469/85358/1020/8022/85442",25
"GO:0010763","positive regulation of fibroblast migration","6/1386","17/18903",0.000939817251287407,0.0172457846742014,0.0140485148147337,"5747/5581/59/3688/4921/3690",6
"GO:0097107","postsynaptic density assembly","6/1386","17/18903",0.000939817251287407,0.0172457846742014,0.0140485148147337,"3556/4916/9379/85358/4884/94030",6
"GO:0014032","neural crest cell development","15/1386","83/18903",0.000939865427746268,0.0172457846742014,0.0140485148147337,"10512/8828/8829/9037/9723/657/23603/10371/65979/6469/5979/54910/4902/55698/6899",15
"GO:0072091","regulation of stem cell proliferation","16/1386","92/18903",0.000993539603777427,0.0181729712336504,0.0148038062881294,"860/2737/8626/2697/4781/4763/5788/11143/5915/3791/5087/6469/1636/3167/7481/1050",16
"GO:1904377","positive regulation of protein localization to cell periphery","13/1386","67/18903",0.00101910606816576,0.01850004292288,0.0150702407565184,"6711/5295/2181/5583/4926/5780/3958/5581/3688/493/1956/27237/85409",13
"GO:0051653","spindle localization","12/1386","59/18903",0.00102102313017279,0.01850004292288,0.0150702407565184,"2697/4926/5048/23332/3688/4627/55755/126353/3064/79816/147872/26086",12
"GO:1903078","positive regulation of protein localization to plasma membrane","12/1386","59/18903",0.00102102313017279,0.01850004292288,0.0150702407565184,"6711/5295/2181/5583/5780/3958/5581/3688/493/1956/27237/85409",12
"GO:0021675","nerve development","15/1386","84/18903",0.00106807781356228,0.0192921555074687,0.0157155001975792,"8828/8829/2737/5270/6507/2131/23213/10371/627/1959/5076/5979/4902/4884/6899",15
"GO:0021979","hypothalamus cell differentiation","5/1386","12/18903",0.00107662826139857,0.019304514282791,0.0157255677266298,"8828/8829/9723/9001/5626",5
"GO:0032966","negative regulation of collagen biosynthetic process","5/1386","12/18903",0.00107662826139857,0.019304514282791,0.0157255677266298,"54206/3569/5467/4880/114757",5
"GO:0071526","semaphorin-plexin signaling pathway","10/1386","44/18903",0.00107878168050891,0.019304514282791,0.0157255677266298,"10512/8828/4233/8829/9037/9723/3791/10371/54910/23654",10
"GO:0090257","regulation of muscle system process","33/1386","256/18903",0.0011066620935236,0.0197423052486617,0.0160821947509131,"51196/114907/476/136319/817/54206/27086/3778/4205/3759/27302/845/5142/5144/2023/3720/2258/4088/493/9732/5578/7168/805/140628/816/10398/1482/151/4636/4634/3784/7140/388428",33
"GO:0010464","regulation of mesenchymal cell proliferation","8/1386","30/18903",0.00111401154395669,0.0198122668432913,0.0161391858659701,"6772/4781/3791/657/4041/6469/7481/6899",8
"GO:0006835","dicarboxylic acid transport","16/1386","93/18903",0.00111991358475546,0.0198561365640692,0.0161749223913826,"6506/10165/10550/2697/55144/4763/6507/6558/3688/4915/1468/189/7200/6573/11255/10861",16
"GO:0051656","establishment of organelle localization","50/1386","437/18903",0.0011527024683717,0.02037498552657,0.0165975797232467,"22871/4643/63971/10239/55686/10079/2697/8301/7534/4131/5873/4926/60412/27436/57584/5048/23332/56288/3688/4627/8766/4430/153241/81/117583/1780/84643/111240474/2669/22906/83930/55755/26115/5590/126353/9696/9368/23265/547/11314/3064/79816/23513/1020/147872/7109/3965/9001/83696/26086",50
"GO:0032147","activation of protein kinase activity","22/1386","148/18903",0.00116247201767003,0.0204083505690149,0.0166247590776186,"374/685/3606/25/5618/51719/10920/7042/4916/255324/2258/3690/1956/51422/2475/5590/6556/11314/1609/151/55890/7481",22
"GO:2000146","negative regulation of cell motility","45/1386","383/18903",0.00116420294454279,0.0204083505690149,0.0166247590776186,"9314/9863/2697/56477/84978/4763/4739/5912/57522/23189/7414/6774/11057/27302/23332/653/22998/23613/4163/23236/51742/657/23213/3146/4070/23603/5467/493/9353/3066/57413/7168/1602/114757/23309/9368/25855/6469/11314/1800/619552/575/7481/57152/83481",45
"GO:0007215","glutamate receptor signaling pathway","11/1386","52/18903",0.00116518264494376,0.0204083505690149,0.0166247590776186,"2776/2918/2903/23236/2894/85358/2914/54550/9454/2905/2902",11
"GO:0030239","myofibril assembly","13/1386","68/18903",0.00117689540784353,0.0205512249466332,0.0167411453626462,"11214/4205/27302/29766/3688/80206/7168/10398/5339/1482/11155/84033/7140",13
"GO:0014706","striated muscle tissue development","33/1386","257/18903",0.00118262804480094,0.0205891268040645,0.0167720204324496,"10512/136319/9474/861/4853/11214/2697/27086/25/5915/4205/7042/27302/653/3688/3720/657/9686/7490/79810/4088/80206/7168/2475/140628/5339/9421/1482/161882/6469/6497/4634/7161",33
"GO:0048041","focal adhesion assembly","15/1386","85/18903",0.00121072405668153,0.0209684281459196,0.0170810014745399,"8829/9448/2824/342184/25/23499/7414/5747/54828/3791/23332/22998/7010/23603/4088",15
"GO:1901653","cellular response to peptide","44/1386","373/18903",0.00121167041535245,0.0209684281459196,0.0170810014745399,"9734/858/10768/3480/6772/2697/5295/54206/324/5770/5305/8412/23189/4131/5747/6774/948/3624/6121/3716/6599/2200/23236/8615/4921/3690/10392/3553/5447/151176/5590/10458/55107/10661/773/89766/478/64900/1020/3625/353/286753/6339/2642",44
"GO:0060571","morphogenesis of an epithelial fold","7/1386","24/18903",0.00127935678037509,0.0220390801146311,0.0179531606907202,"8626/367/653/23213/1956/27443/6469",7
"GO:0050764","regulation of phagocytosis","17/1386","103/18903",0.00128307279339798,0.0220390801146311,0.0179531606907202,"9474/5788/961/7052/5873/1794/948/2150/196527/3146/3553/6556/11314/10347/5657/9066/246",17
"GO:0048015","phosphatidylinositol-mediated signaling","25/1386","178/18903",0.00128497750841361,0.0220390801146311,0.0179531606907202,"57624/51196/4734/3480/5295/4763/79899/3606/5747/9723/1411/5270/3791/7042/2150/4916/23236/7010/5467/1956/4915/23396/4920/9368/54923",25
"GO:0030517","negative regulation of axon extension","10/1386","45/18903",0.00129721169633946,0.0221830875882902,0.0180704700022622,"10512/8829/9037/57609/9723/57142/10371/54910/1020/7473",10
"GO:0045945","positive regulation of transcription by RNA polymerase III","6/1386","18/18903",0.0013228769012322,0.0225089846910905,0.0183359476458292,"7913/367/3624/2475/2972/8178",6
"GO:0030833","regulation of actin filament polymerization","21/1386","140/18903",0.00132405792300532,0.0225089846910905,0.0183359476458292,"6711/10602/136319/7114/342184/55604/23189/10565/5921/5581/29766/51429/9353/51571/80206/55243/2475/10458/23580/246/256949",21
"GO:0018209","peptidyl-serine modification","40/1386","332/18903",0.00133088919943388,0.0225587670754481,0.0183765006608048,"960/96459/6789/817/51719/8412/5583/79109/1456/154043/57600/5581/3569/5144/11011/375449/1859/4916/27347/9201/493/1956/627/64754/51776/5578/9175/2475/26524/4915/5605/5590/282974/1609/5979/1020/139728/57452/9024/2590",40
"GO:0048645","animal organ formation","13/1386","69/18903",0.00135452973846169,0.0228256031729113,0.0185938668716868,"2737/8626/367/2131/657/23213/7849/7490/5605/140628/5076/6469/7481",13
"GO:0055002","striated muscle cell development","13/1386","69/18903",0.00135452973846169,0.0228256031729113,0.0185938668716868,"11214/4205/27302/29766/3688/80206/7168/10398/5339/1482/11155/84033/7140",13
"GO:0014037","Schwann cell differentiation","9/1386","38/18903",0.00139147523315637,0.023312251732301,0.0189902935710403,"4763/56288/79628/4664/1959/4915/5339/1020/6497",9
"GO:0040001","establishment of mitotic spindle localization","9/1386","38/18903",0.00139147523315637,0.023312251732301,0.0189902935710403,"2697/4926/5048/23332/3688/55755/126353/3064/26086",9
"GO:0003018","vascular process in circulatory system","34/1386","270/18903",0.00140789320687241,0.0235191408546894,0.0191588266332227,"6506/4544/23576/2171/6567/9474/3778/25/948/2150/59/6507/6558/2131/7010/5467/2909/493/9732/9353/4880/9368/5339/151/5345/10991/2837/1636/489/6573/4037/20/222962/11156",34
"GO:0022898","regulation of transmembrane transporter activity","36/1386","291/18903",0.00142373403954983,0.0237152240593603,0.0193185571330392,"81671/22871/4734/7402/4544/10768/288/7114/817/51719/154043/845/5581/5142/5144/3688/2258/9722/27347/81/56704/2669/805/2859/9368/57338/51083/3064/50944/85358/1020/59284/9001/3784/440829/338440",36
"GO:0110020","regulation of actomyosin structure organization","17/1386","104/18903",0.00143121829253202,0.0237713842840089,0.0193643055731873,"4233/8829/11214/5295/961/25/55604/27302/23332/22998/4070/4088/7168/2475/114822/5345/7481",17
"GO:0018105","peptidyl-serine phosphorylation","38/1386","313/18903",0.00150815706098695,0.0249775008954285,0.0203468150619654,"960/96459/6789/817/51719/8412/5583/79109/1456/154043/57600/5581/3569/5144/11011/375449/1859/4916/27347/9201/493/1956/627/64754/51776/5578/9175/2475/26524/4915/5605/5590/282974/1609/5979/1020/139728/9024",38
"GO:0070588","calcium ion transmembrane transport","41/1386","345/18903",0.00151747416136405,0.0250600018648121,0.0204140208234027,"81671/302/9474/817/5788/25/845/5581/196527/10367/5142/5144/2903/9722/3690/80036/493/90550/56704/130507/2669/1729/356/805/2859/41/773/57338/3064/1020/5026/6261/8911/59284/54923/8912/9001/489/492/2905/2902",41
"GO:0098534","centriole assembly","10/1386","46/18903",0.00155032665661823,0.0255295956559925,0.0207965546110461,"4591/9851/22995/26005/55125/153241/118611/55755/55722/124093",10
"GO:0014033","neural crest cell differentiation","16/1386","96/18903",0.0015834231817414,0.025926872494236,0.0211201785952864,"10512/8828/8829/9037/9723/2131/657/23603/10371/65979/6469/5979/54910/4902/55698/6899",16
"GO:0046330","positive regulation of JNK cascade","16/1386","96/18903",0.0015834231817414,0.025926872494236,0.0211201785952864,"9867/6788/23043/153769/2150/7164/23236/9821/3146/10371/10392/222643/3553/7477/5345/2324",16
"GO:0042445","hormone metabolic process","31/1386","241/18903",0.00159254392126114,0.0259418561416655,0.0211323843601657,"476/3480/2908/6567/64577/216/102/10404/231/6934/653/6121/151056/56603/8879/7849/5447/15/64377/405753/51083/6469/1609/53905/1636/8912/54905/7173/54760/3249/2516",31
"GO:0090596","sensory organ morphogenesis","34/1386","272/18903",0.00159613244652856,0.0259418561416655,0.0211323843601657,"2299/27067/4124/2737/4853/639/4763/24147/8412/5915/3791/2195/6774/6121/56603/2200/7849/6101/3066/128637/356/65979/4915/4041/5076/9368/54549/23513/6497/3167/3784/286204/3249/6899",34
"GO:0050890","cognition","38/1386","314/18903",0.00159780290422715,0.0259418561416655,0.0211323843601657,"9867/5803/10550/92521/267/8301/4763/4739/25/6310/5048/27020/6616/3688/2903/23236/2033/2258/85461/2019/1827/1956/627/1959/4915/10882/5590/41/57338/9379/3064/50944/85358/1020/10347/22941/2902/11255",38
"GO:0051293","establishment of spindle localization","11/1386","54/18903",0.00161370221592817,0.0261266073055037,0.0212828837147183,"2697/4926/5048/23332/3688/4627/55755/126353/3064/79816/26086",11
"GO:0010713","negative regulation of collagen metabolic process","5/1386","13/18903",0.00164438323909183,0.0264014864498632,0.0215068018375957,"54206/3569/5467/4880/114757",5
"GO:0070254","mucus secretion","5/1386","13/18903",0.00164438323909183,0.0264014864498632,0.0215068018375957,"9474/5581/10758/55107/171389",5
"GO:1905874","regulation of postsynaptic density organization","5/1386","13/18903",0.00164438323909183,0.0264014864498632,0.0215068018375957,"3556/9419/4916/4884/94030",5
"GO:0021700","developmental maturation","37/1386","304/18903",0.00165139554377639,0.0264406267119877,0.0215386857189439,"79670/860/22871/29887/8301/473/4763/7534/4131/4897/51360/3791/7042/11057/231/2131/6954/399979/4774/9175/11173/10882/5745/4880/816/51412/5076/51083/50944/5979/9319/6261/2046/5064/375790/54760/1050",37
"GO:0003148","outflow tract septum morphogenesis","7/1386","25/18903",0.00166562760951255,0.0264487021510509,0.0215452640177838,"10512/8828/8829/7042/657/1482/6899",7
"GO:0031579","membrane raft organization","7/1386","25/18903",0.00166562760951255,0.0264487021510509,0.0215452640177838,"858/302/5788/11252/1794/81035/10347",7
"GO:2000114","regulation of establishment of cell polarity","7/1386","25/18903",0.00166562760951255,0.0264487021510509,0.0215452640177838,"25/23189/10565/22902/54828/57698/51571",7
"GO:0003016","respiratory system process","9/1386","39/18903",0.00169294499869911,0.0268088276506324,0.021838624309102,"79068/7534/2741/2744/152110/30012/5090/9427/2324",9
"GO:0010644","cell communication by electrical coupling","8/1386","32/18903",0.00175593882811225,0.0277304000723737,0.0225893424738167,"476/288/2697/817/845/5144/805/478",8
"GO:0031334","positive regulation of protein-containing complex assembly","26/1386","192/18903",0.00177180265298258,0.0279046848344396,0.022731315837634,"23514/4233/10602/96459/342184/55626/55604/4131/1015/4926/4478/50807/57600/23332/948/3958/5581/51429/55243/2475/55755/10458/23580/11076/246/9780",26
"GO:0099518","vesicle cytoskeletal trafficking","13/1386","71/18903",0.00177694538581907,0.0279096313316147,0.0227353452825191,"4643/63971/10239/5048/4430/81/1780/22906/26115/5590/547/3064/9001",13
"GO:0071470","cellular response to osmotic stress","10/1386","47/18903",0.00184204758977105,0.0287935598014419,0.0234553984687397,"55144/54206/4638/51719/231/10725/10367/27347/2475/83959",10
"GO:0042326","negative regulation of phosphorylation","44/1386","381/18903",0.00184318635407154,0.0287935598014419,0.0234553984687397,"200734/3725/54206/324/4763/5788/25937/79899/2776/5770/25/5305/9555/28951/154043/6774/3624/56288/5144/4916/4921/23603/7128/9711/401265/9353/1353/64754/3553/51422/55243/26524/55755/805/5590/4041/5339/57732/11314/1609/619552/5753/863/1050",44
"GO:0014068","positive regulation of phosphatidylinositol 3-kinase signaling","14/1386","80/18903",0.00188887407278949,0.0294277416192002,0.0239720066040216,"4734/3480/79899/3606/5747/9723/3791/7042/2150/4916/7010/5467/4915/4920",14
"GO:0050921","positive regulation of chemotaxis","21/1386","144/18903",0.00189461855732196,0.0294378904874218,0.0239802739301107,"4233/8829/7114/9037/4739/5747/102/3791/2150/196527/3569/4916/3146/27347/4088/90550/9353/23604/1435/64094/3965",21
"GO:0072009","nephron epithelium development","18/1386","116/18903",0.00193084866829567,0.0299203895516058,0.0243733204269409,"4643/2737/9863/4853/6772/25937/9955/342184/2131/7849/4070/7490/171023/5087/5076/7477/6469/7481",18
"GO:0046849","bone remodeling","15/1386","89/18903",0.00195174106315164,0.0301632709759798,0.0245711730241409,"29887/4853/2697/4763/3569/6694/2131/7128/3690/5578/5745/4041/9066/1943/133522",15
"GO:0010717","regulation of epithelial to mesenchymal transition","17/1386","107/18903",0.00196501912988607,0.0302874948553107,0.0246723665066117,"200734/25937/5747/7042/23332/6934/2146/653/3569/152007/4088/3066/3553/2651/2475/286204/3249",17
"GO:0006814","sodium ion transport","32/1386","255/18903",0.00202207565097188,0.0310840352729187,0.0253212328857704,"4734/7402/476/10768/288/817/286183/5270/26266/154043/5581/9962/196527/6558/2258/27347/81/493/6531/41/9368/124565/478/1482/83959/10991/8911/125206/8912/3784/1188/6339",32
"GO:0021543","pallium development","24/1386","174/18903",0.00203432371186457,0.0311804047010433,0.0253997359730043,"55122/3480/2737/1021/114327/1600/4763/22903/306/5048/2146/23236/2258/57142/153241/10579/493/9353/1956/4915/478/1020/83696/10460",24
"GO:0051294","establishment of spindle orientation","9/1386","40/18903",0.00204452826672931,0.0311804047010433,0.0253997359730043,"2697/4926/5048/23332/3688/55755/126353/3064/26086",9
"GO:1901186","positive regulation of ERBB signaling pathway","9/1386","40/18903",0.00204452826672931,0.0311804047010433,0.0253997359730043,"374/685/8412/255324/57142/356/5148/9001/5753",9
"GO:0003231","cardiac ventricle development","19/1386","126/18903",0.00206298550551077,0.0312967354904258,0.0254944996992669,"10512/163/639/8321/7042/27302/79977/6586/657/7849/79810/9353/7168/9421/1482/161882/4634/53834/7481",19
"GO:0038127","ERBB signaling pathway","19/1386","126/18903",0.00206298550551077,0.0312967354904258,0.0254944996992669,"51196/374/54206/685/8895/25/8412/5747/79628/255324/57142/1956/356/79651/57732/55658/5148/9001/5753",19
"GO:0007422","peripheral nervous system development","14/1386","81/18903",0.00213268156916752,0.0321625688455546,0.0261998125015781,"861/4763/9076/2115/56288/79628/4664/627/1959/4915/5339/1020/6497/575",14
"GO:0051894","positive regulation of focal adhesion assembly","7/1386","26/18903",0.0021367519786666,0.0321625688455546,0.0261998125015781,"8829/9448/342184/25/3791/7010/4088",7
"GO:0099590","neurotransmitter receptor internalization","7/1386","26/18903",0.0021367519786666,0.0321625688455546,0.0261998125015781,"163/6616/3690/4983/23513/59284/161",7
"GO:0007498","mesoderm development","20/1386","136/18903",0.00216890392140157,0.0324235703996533,0.0264124258600709,"9314/8626/2697/60412/3624/3688/2131/657/3690/4088/79971/9095/5076/9421/6469/7481/286204/7473/6398/6899",20
"GO:0000132","establishment of mitotic spindle orientation","8/1386","33/18903",0.00217097629807783,0.0324235703996533,0.0264124258600709,"2697/4926/5048/3688/55755/126353/3064/26086",8
"GO:0032231","regulation of actin filament bundle assembly","17/1386","108/18903",0.00217640883399961,0.0324235703996533,0.0264124258600709,"4233/8829/5295/961/25/55604/23332/22998/4070/4088/7168/2475/114822/50944/85358/5345/7481",17
"GO:0008038","neuron recognition","10/1386","48/18903",0.00217653033132621,0.0324235703996533,0.0264124258600709,"8829/23022/9037/7534/4897/27020/2131/57142/2909/50863",10
